id1	id2	boundary
221	1649	27798.718100
221	3223	27798.718100
221	3727	27798.718100
222	1588	27798.718000
222	2729	27798.718000
222	3537	27798.718000
222	3672	27798.718000
223	223	13720.549214
223	2779	12746.987100
223	4399	2520.882100
224	3783	27798.718100
224	3812	27798.718000
224	3851	27798.718100
224	4129	27798.718000
225	644	27798.718000
225	674	27798.718100
225	1140	27798.718100
225	1861	27798.718000
226	774	27798.718000
226	937	27798.718000
226	2337	27798.718100
226	2847	27798.718100
227	300	27798.718100
227	508	27798.718100
227	2670	27798.718100
227	2875	27798.718100
228	228	24015.704933
228	2120	27798.718000
228	2785	27798.718000
228	3668	18828.242500
228	3802	8934.006600
229	451	27798.718100
229	1689	27798.718000
229	4342	27798.718100
229	4509	27798.718000
230	1308	27798.718000
230	1382	27798.718000
230	1465	27798.718000
230	2046	27798.718000
231	231	61475.301475
231	573	12547.299400
231	2055	8789.795200
231	2299	12444.556000
232	1824	27798.718100
232	2982	27798.718100
232	4425	27798.718100
232	4635	27798.718100
233	1092	27798.718000
233	2905	27798.718000
233	3637	27798.718000
233	4100	27798.718000
234	234	21286.686864
234	286	27798.718000
234	352	19385.402500
234	1319	18141.659500
235	529	27798.718100
235	734	27798.718100
235	3678	27798.718100
236	236	108757.533094
236	563	27798.718000
236	1989	23717.242800
236	3211	27798.718000
236	4591	22037.014400
237	1269	27798.718000
237	2458	27798.718000
237	4195	27798.718000
237	4223	27798.718000
238	469	27798.718000
238	2088	27798.718100
238	2566	27798.718000
239	1251	27798.718100
239	3268	27798.718000
239	4454	27798.718100
239	4550	27798.718000
240	254	27798.718000
240	898	27798.718000
240	2684	27798.718000
240	3457	27798.718000
241	564	27798.718100
241	1056	27798.718100
241	2211	27798.718100
242	242	18484.645942
242	1958	27798.718000
242	2086	17556.629400
242	2101	12824.516500
242	2762	27798.718000
243	1426	27798.718100
243	2123	27798.718100
243	2138	27798.718100
243	3425	27798.718100
244	979	27798.718000
244	2438	27798.718000
244	4263	27798.718100
244	4438	27798.718100
245	638	27798.718100
245	2051	27798.718100
245	3909	27798.718100
245	4080	27798.718100
246	1114	27798.718100
246	3093	27798.718100
246	3600	27798.718100
246	4411	27798.718100
247	247	36395.489114
247	305	8385.440800
247	1089	20716.673800
247	3037	7744.517000
247	4255	986.916700
248	248	2519.282350
248	1130	26209.060300
248	1515	27798.718100
248	2927	26263.364900
248	4124	27798.718000
249	797	27798.718100
249	2835	27798.718000
249	3136	27798.718000
249	4389	27798.718100
250	743	27798.718100
250	962	27798.718100
250	2629	27798.718100
250	2956	27798.718100
251	2186	27798.718100
251	2347	27798.718000
251	2578	27798.718000
251	3252	27798.718100
252	252	9381.365462
252	1152	27798.718000
252	3898	27798.718000
252	4230	27798.718000
252	4311	27798.718000
253	2297	27798.718100
253	3583	27798.718100
253	4502	27798.718000
254	733	27798.718100
254	1777	27798.718100
254	4329	27798.718000
255	255	12120.715120
255	441	27798.718100
255	2099	27798.718100
255	2607	24536.690600
255	3937	17604.240900
256	623	27798.718100
256	2451	27798.718100
256	2667	27798.718100
256	4210	27798.718100
257	257	17293.684314
257	704	22032.629500
257	3131	27053.893800
257	3983	27798.718100
257	4440	24578.734400
258	515	27798.718100
258	2416	27798.718100
258	2622	27798.718000
258	3674	27798.718000
259	259	41005.702463
259	1186	27798.718000
259	2882	15163.669200
259	3235	22643.500000
259	3552	20341.472100
260	3139	27798.718000
260	3607	27798.718100
260	3660	27798.718100
260	4534	27798.718000
261	324	27798.718000
261	2127	27798.718100
261	3155	27798.718000
261	3346	27798.718100
262	2525	27798.718100
262	3510	27798.718100
262	3594	27798.718100
262	3602	27798.718100
263	2788	27798.718100
263	3725	27798.718100
263	3837	27798.718100
263	4477	27798.718100
264	1890	27798.718100
264	3301	27798.718100
264	4064	27798.718100
264	4524	27798.718100
265	265	44540.336329
265	639	4816.291800
265	1472	21752.382500
265	2686	27798.718100
266	2168	27798.718000
266	2290	27798.718100
266	3048	27798.718100
266	4648	27798.718000
267	880	27798.718000
267	910	27798.718100
267	2121	27798.718000
267	4597	27798.718100
268	268	112008.195652
268	710	27798.718100
268	826	25640.887400
268	1943	27798.718100
268	2180	15305.172900
269	269	22872.498763
269	3332	21582.578100
269	3832	6809.559400
270	270	30259.641429
270	504	9929.423700
270	714	18130.652800
270	1333	27798.718100
271	304	27798.718000
271	2463	27798.718000
271	4527	27798.718000
272	1189	27798.718100
272	3023	27798.718100
272	3518	27798.718100
272	4456	27798.718100
273	466	27798.718000
273	1075	27798.718100
273	4594	27798.718100
273	4642	27798.718000
274	1312	27798.718100
274	1643	27798.718100
274	1835	27798.718100
274	3025	27798.718100
275	952	27798.718000
275	2710	27798.718000
275	3356	27798.718100
275	4574	27798.718100
276	3331	27798.718100
276	3781	27798.718100
276	3927	27798.718100
277	1307	27798.718100
277	2922	27798.718100
277	3945	27798.718000
277	4057	27798.718000
278	535	27798.718000
278	1162	27798.718000
278	1808	27798.718000
278	1898	27798.718000
279	1372	27798.718000
279	2694	27798.718000
279	3779	27798.718000
279	4473	27798.718000
280	805	27798.718000
280	1365	27798.718100
280	4197	27798.718100
281	281	1631.725284
281	547	27798.718100
281	983	27798.718100
281	1236	26288.300000
281	4091	27798.718100
282	282	45510.662410
282	1509	7991.758900
282	2426	27798.718000
282	4637	17591.629900
283	283	30341.394654
283	1867	27798.718100
283	2112	8204.644000
283	3795	730.496400
284	1102	27798.718100
284	2204	27798.718000
284	2302	27798.718100
284	2782	27798.718000
285	571	27798.718100
285	645	27798.718100
285	2266	27798.718000
285	4062	27798.718000
286	2953	27798.718000
286	3102	27798.718100
287	287	28959.930029
287	855	26258.613900
287	2021	23133.158900
287	4230	27798.718000
288	1295	27798.718000
288	1998	27798.718000
288	2784	27798.718000
289	1742	27798.718100
289	3626	27798.718000
289	4436	27798.718100
290	290	35662.588884
290	481	23063.683900
290	1055	24143.746200
291	1963	27798.718100
291	2880	27798.718100
291	4013	27798.718100
291	4038	27798.718100
292	372	27798.718000
292	1440	27798.718100
292	2115	27798.718000
292	2547	27798.718100
293	334	27798.718000
293	499	27798.718000
293	1825	27798.718000
293	3276	27798.718000
294	1328	27798.718100
294	2625	27798.718000
294	4387	27798.718100
294	4464	27798.718000
295	1784	27798.718000
295	2049	27798.718000
295	3844	27798.718000
295	3852	27798.718000
296	894	27798.718100
296	1153	27798.718100
296	1373	27798.718000
297	1064	27798.718100
297	2769	27798.718100
297	4111	27798.718100
297	4636	27798.718100
298	391	27798.718000
298	1031	27798.718000
298	4058	27798.718000
299	546	27798.718000
299	3442	27798.718000
299	4006	27798.718000
299	4596	27798.718000
300	2007	27798.718100
300	2111	27798.718100
300	2263	27798.718100
301	1507	27798.718100
301	2472	27798.718100
301	2608	27798.718000
301	4251	27798.718000
302	414	27798.718100
302	1358	27798.718000
302	2220	27798.718100
302	2650	27798.718000
303	303	81885.276484
303	2942	23536.668000
304	505	27798.718000
304	1736	27798.718100
304	2789	27798.718100
305	305	64166.080479
305	1947	16536.313600
305	2471	9409.716100
306	988	27798.718000
306	3023	27798.718000
306	4045	27798.718000
306	4456	27798.718000
307	765	27798.718000
307	3689	27798.718000
307	4527	27798.718000
308	308	19854.660621
308	332	27798.718100
308	487	18825.555300
308	2043	10952.708400
308	4554	27798.718000
309	2283	27798.718100
309	3037	27798.718100
309	3785	27798.718100
309	3816	27798.718100
310	648	27798.718100
310	2276	27798.718000
310	3280	27798.718000
310	4241	27798.718100
311	758	27798.718100
311	969	27798.718100
311	2393	27798.718000
311	2447	27798.718000
312	425	27798.718000
312	571	27798.718100
312	2700	27798.718100
312	2929	27798.718000
313	1153	27798.718100
313	1993	27798.718000
313	3538	27798.718100
313	4290	27798.718000
314	723	27798.718000
314	1018	27798.718000
314	1179	27798.718100
314	1541	27798.718100
315	686	27798.718000
315	2512	27798.718000
315	3284	27798.718000
316	909	27798.718100
316	2615	27798.718100
316	2843	27798.718100
316	2903	27798.718100
317	1584	27798.718100
317	1701	27798.718100
317	2613	27798.718100
317	3631	27798.718100
318	1481	27798.718100
318	1746	27798.718100
318	1809	27798.718100
319	319	9757.968222
319	3947	1699.846100
319	4332	9169.887400
320	660	27798.718000
320	2169	27798.718100
320	2430	27798.718000
320	2759	27798.718100
321	1902	27798.718100
321	3908	27798.718100
322	885	27798.718100
322	1302	27798.718000
322	2766	27798.718000
323	323	22510.218554
323	866	13519.232600
323	2071	10001.907500
324	897	27798.718000
324	2298	27798.718000
324	3242	27798.718000
325	2439	27798.718000
325	2874	27798.718000
325	4628	27798.718000
325	4633	27798.718000
326	326	37474.430394
326	361	27798.718000
326	2795	2856.887200
326	2890	17929.811300
326	3932	24333.676400
327	2053	27798.718100
327	3007	27798.718100
327	3384	27798.718100
327	4445	27798.718100
328	1772	27798.718000
328	2113	27798.718100
328	4088	27798.718100
329	372	27798.718100
329	1440	27798.718100
