"new_cost","area_m2","perimeter_m","solution","iteration","scenario","best_solution","per_circle_m","fragmentation_m"
4744.82452285435,12461999999.9959,9240668.05434476,"r00007",8,5,"NO",395729.845470483,23.3509505540542
4845.61570978805,12063999999.9967,9173180.64240969,"r00008",8,5,"NO",389359.339289027,23.5596779549708
4682.25072496865,12079999999.9984,9152940.49892414,"r00009",8,5,"NO",389617.449585409,23.4921215891736
4744.92998313134,12341999999.9984,9273684.52563178,"r00010",8,5,"NO",393819.941245236,23.5480318652959
4634.86246733755,12143999999.999,9139289.60263852,"r00011",8,5,"YES",390648.1853801,23.3951927710761
4779.60488703803,12291999999.9997,9424666.62992764,"r00012",8,5,"NO",393021.408566631,23.9800337195367
4931.99060124434,13137999999.9983,9456243.81341117,"r00013",8,5,"NO",406321.273294212,23.2728248185126
4709.1361055129,12887999999.9965,9498112.46478502,"r00014",8,5,"NO",402436.808055398,23.6015003465527
4772.77102328095,12101999999.9976,9093487.72757625,"r00015",8,5,"NO",389972.072301268,23.3183050107014
4741.68287563274,12099999999.9983,9203291.96535821,"r00016",8,5,"NO",389939.847199186,23.6018248236556
4789.91157826134,12279999999.9989,9051383.59159656,"r00017",8,5,"NO",392829.519186526,23.0415056646971
4751.99630206748,12407999999.9963,9281319.48542023,"r00018",8,5,"NO",394871.531745354,23.504655917828
4663.11854359847,12713999999.9976,9448856.61800702,"r00019",8,5,"NO",399710.940544454,23.6392243983528
4752.79365916886,12047999999.995,9272754.58762109,"r00020",8,5,"NO",389101.057775144,23.831224311345
4791.2141193434,12339999999.9975,8914960.86498824,"r00021",8,5,"NO",393788.03102832,22.6389838251511
4819.34640873429,12043999999.9964,9250047.12852713,"r00022",8,5,"NO",389036.460604012,23.776812883208
4821.56718696151,12051999999.9958,9264552.93818416,"r00023",8,5,"NO",389165.6442239,23.8061942920479
4865.14074050861,12193999999.9978,9251462.21387979,"r00024",8,5,"NO",391451.559291145,23.6337344795169
4778.20766088178,12265999999.9964,9151129.86673546,"r00025",8,5,"NO",392605.529705943,23.3087136434109
4769.50027220072,13067999999.9969,9567546.78884244,"r00026",8,5,"NO",405237.376346761,23.6097343120085
4733.01819450984,12175999999.9998,8935824.11676042,"r00027",8,5,"NO",391162.534760724,22.8442739850495
4795.90371583649,12289999999.9957,9054326.03768074,"r00028",8,5,"NO",392989.433509884,23.0396170116187
4808.96342111196,12479999999.9977,9223357.82628622,"r00029",8,5,"NO",396015.53664872,23.2903938677226
4811.78364522532,12189999999.9981,9124223.34594648,"r00030",8,5,"NO",391387.350062587,23.3125146852279
4701.20807605985,12251999999.9974,9168801.84664912,"r00031",8,5,"NO",392381.41236187,23.3670646921299
4755.65833485772,12063999999.9964,9236953.93951955,"r00032",8,5,"NO",389359.339289022,23.7234682912356
4827.51610727208,12247999999.998,8920796.47591221,"r00033",8,5,"NO",392317.355319193,22.7387250524621
4813.58513696438,12481999999.9968,8895474.21743255,"r00034",8,5,"NO",396047.267391647,22.4606377819946
4782.70526824495,12395999999.9955,9163474.26707582,"r00035",8,5,"NO",394680.541876009,23.2174462503767
4784.09526119452,12169999999.9981,9083191.32956764,"r00036",8,5,"NO",391066.145781921,23.2267390760869
4816.80062203346,12521999999.9979,9364126.46360514,"r00037",8,5,"NO",396681.349237621,23.6061677253089
4709.40406555039,12125999999.9996,9184857.01010546,"r00038",8,5,"NO",390358.566025794,23.5292825865605
4790.78436233523,12109999999.9979,9046844.91992867,"r00039",8,5,"NO",390100.946089424,23.1910355784034
4719.8880717021,12277999999.9966,9495076.81132097,"r00040",8,5,"NO",392797.528509357,24.1729545686151
4790.28152633852,12255999999.9988,9054388.60138045,"r00041",8,5,"NO",392445.458948847,23.0717119918583
4824.52637139537,12247999999.9982,9096754.3815358,"r00042",8,5,"NO",392317.355319196,23.1872341567314
4713.46271494549,12669999999.9982,9357183.45420387,"r00043",8,5,"NO",399018.690895437,23.4504890816153
4750.68850049636,12292000000.0009,9178853.30074852,"r00044",8,5,"NO",393021.408566651,23.3545885813798
4832.30492423412,12075999999.996,9132171.97308389,"r00045",8,5,"NO",389552.938044305,23.4426982348809
4753.62254407306,12163999999.999,9106051.15209414,"r00046",8,5,"NO",390969.733039596,23.2909363118702
4810.25434418092,12409999999.998,9086798.61689048,"r00047",8,5,"NO",394903.354409876,23.0101834168245
4784.1977328777,13025999999.9959,9575728.99804008,"r00048",8,5,"NO",404585.644360488,23.667990032558
4764.08002823735,12181999999.9967,9139438.66597163,"r00049",8,5,"NO",391258.899993447,23.3590562824889
4759.2392657007,12169999999.9995,9161408.8055399,"r00050",8,5,"NO",391066.145781945,23.42674993567
4839.6008924662,12233999999.9973,9152923.67944046,"r00051",8,5,"NO",392093.073256893,23.3437525519447
4793.15476353525,12190000000.0004,9147361.8061696,"r00052",8,5,"NO",391387.350062624,23.3716337656442
4712.47820119612,12937999999.9951,9511921.37195956,"r00053",8,5,"NO",403216.694853421,23.5900980623269
4861.66036889674,13285999999.9972,9282582.99994035,"r00054",8,5,"NO",408603.475245061,22.7178268475888
4780.08958275282,12005999999.9978,9076387.60967558,"r00055",8,5,"NO",388422.251674603,23.3673214408922
4812.43824523225,12161999999.9973,9117617.3350693,"r00056",8,5,"NO",390937.590174957,23.3224370442066
4723.8594021501,12295999999.9997,9137110.43610271,"r00057",8,5,"NO",393085.35087708,23.2445966651144
4821.00981112773,12159999999.9966,9139763.21102347,"r00058",8,5,"NO",390905.444667332,23.38100769817
4726.84158491039,12219999999.9988,8967522.69428088,"r00059",8,5,"NO",391868.662829084,22.8840005463568
4768.91908820485,12479999999.9991,9290435.82336507,"r00060",8,5,"NO",396015.536648742,23.4597761036974
4833.25146606441,12296000000.0003,9225463.29838062,"r00061",8,5,"NO",393085.350877089,23.469364294029
4965.494454936,12173999999.9983,9166674.94244602,"r00062",8,5,"NO",391130.407740419,23.4363648569345
4777.65429595685,12521999999.9979,9183327.70164739,"r00063",8,5,"NO",396681.34923762,23.1503893976785
4863.66228529692,12393999999.9974,9206002.43810786,"r00064",8,5,"NO",394648.701244962,23.3270815514318
4779.09399276348,12053999999.9973,9296665.38368114,"r00065",8,5,"NO",389197.933429061,23.886728538798
4766.87559020273,12267999999.9968,9191571.37539863,"r00066",8,5,"NO",392637.536026445,23.4098132043584
4799.69273735035,12221999999.9985,9217104.85505945,"r00067",8,5,"NO",391900.729329097,23.5189785710233
4825.97798681804,12267999999.9987,9101277.56528128,"r00068",8,5,"NO",392637.536026476,23.1798458634061
4916.91273529842,12201999999.9994,9168108.38944994,"r00069",8,5,"NO",391579.946162215,23.4131203073713
4778.8319628659,12025999999.9975,9064687.86113539,"r00070",8,5,"NO",388745.640500638,23.3177865337901
4831.59534376473,12177999999.9985,8967964.48284904,"r00071",8,5,"NO",391194.659142539,22.9245575655505
4788.63757820755,11977999999.9967,9104104.09779641,"r00072",8,5,"NO",387969.054460214,23.4660573907449
4704.55681106595,12161999999.9996,9118834.67627506,"r00073",8,5,"NO",390937.590174994,23.3255509458511
4778.37940609264,12205999999.996,9152763.77854439,"r00074",8,5,"NO",391644.123814998,23.3701036782768
4697.56608190059,12015999999.9976,9157566.97395448,"r00075",8,5,"NO",388583.979729105,23.5665067312824
4745.67263382207,12669999999.9975,9460586.42276437,"r00076",8,5,"NO",399018.690895426,23.7096322518981
4847.450192944,12387999999.9966,9097473.27819724,"r00077",8,5,"NO",394553.163934392,23.0576614504351
4745.15419352112,12365999999.9966,9242457.6873257,"r00078",8,5,"NO",394202.662366863,23.4459545042957
4888.01111451846,12113999999.9989,9047758.0617124,"r00079",8,5,"NO",390165.367020617,23.1895468600992
4758.87596847171,12105999999.9986,9130630.95525084,"r00080",8,5,"NO",390036.514518083,23.4096824666079
4749.31056164094,12535999999.9979,9192148.78024474,"r00081",8,5,"NO",396903.038564308,23.1596835677926
4752.87925292402,12255999999.9978,9189774.54289004,"r00082",8,5,"NO",392445.45894883,23.4166922647161
4854.40141375176,12111999999.9982,9272657.24502035,"r00083",8,5,"NO",390133.157884709,23.7679291227037
4851.44812573872,12119999999.9985,9156333.1995758,"r00084",8,5,"NO",390261.978478578,23.4620170667699
4886.67053993031,12127999999.9975,9161339.83273884,"r00085",8,5,"NO",390390.75656439,23.4671023293754
4732.25789790432,12095999999.9989,9238019.78283467,"r00086",8,5,"NO",389875.389004327,23.6948010656096
4819.48808059199,12169999999.9942,9310523.02967,"r00087",8,5,"NO",391066.14578186,23.808051732669
4930.06812243166,12109999999.9956,9070069.91039772,"r00088",8,5,"NO",390100.946089387,23.2505714259904
4870.13442858566,12153999999.9991,9016674.61680733,"r00089",8,5,"NO",390808.992280002,23.0718197250364
4886.23867818659,12443999999.9988,9271163.79116502,"r00090",8,5,"NO",395443.947892834,23.4449505184424
4708.50231644925,12117999999.9978,9322372.88996024,"r00091",8,5,"NO",390229.777316874,23.8894452239361
4721.9761560227,12155999999.9998,9122023.49280019,"r00092",8,5,"NO",390841.145720544,23.3394656439845
4872.12280495963,12145999999.9968,9220229.88115931,"r00093",8,5,"NO",390680.35205519,23.600444283046
4639.52159391888,12247999999.9975,9203925.54297908,"r00094",8,5,"NO",392317.355319185,23.460408820025
4750.121287405,12293999999.9967,8986494.65272241,"r00095",8,5,"NO",393053.381022083,22.8632930961037
4792.43435632873,12257999999.9968,9100489.8672127,"r00096",8,5,"NO",392477.478322991,23.1872919335346
4738.66634961597,12623999999.9969,9100457.23641109,"r00097",8,5,"NO",398293.688922674,22.8486101826682
4810.12177534052,13029999999.9963,9526376.38695339,"r00098",8,5,"NO",404647.7592982,23.5423925328919
4750.8692656024,12407999999.9989,9558310.15465533,"r00099",8,5,"NO",394871.531745396,24.206126261891
4817.15888215776,1.2258e+10,9040460.26493944,"r00100",8,5,"NO",392477.478323043,23.0343414953822
4812.78391083926,11521999999.9998,9120278.79842732,"r00001",8,6,"NO",380512.446864283,23.9684112138393
4685.96688121983,11505999999.9978,9206259.38989807,"r00002",8,6,"NO",380248.156193806,24.2111874572925
4791.29502890546,11557999999.9984,9079532.94450852,"r00003",8,6,"NO",381106.430752282,23.824139956353
4828.73304867126,11525999999.9968,9067134.06700597,"r00004",8,6,"NO",380578.490854468,23.8246098633914
4891.92074612122,11529999999.9986,9210477.50258433,"r00005",8,6,"NO",380644.523385722,24.1970577184713
4740.88143056404,11553999999.998,9056544.9882682,"r00006",8,6,"NO",381040.478267442,23.7679341298529
4944.81787470511,11563999999.999,9112240.06494792,"r00007",8,6,"NO",381205.338084919,23.9037577771748
4798.75095741248,11541999999.9989,9198881.81277785,"r00008",8,6,"NO",380842.552284957,24.1540283710077
4806.56027769323,11518000000.0003,9054878.42812698,"r00009",8,6,"NO",380446.391409083,23.8006684584124
5011.60513663556,11529999999.999,9290766.96035592,"r00010",8,6,"NO",380644.523385729,24.4079880033925
4865.96451749566,11537999999.9983,9267962.88655712,"r00011",8,6,"NO",380776.554094989,24.3396364268928
4796.54873535071,11525999999.9975,9163094.20222628,"r00012",8,6,"NO",380578.490854478,24.0767526868195
4766.98016091698,11571999999.9996,9220493.43232865,"r00013",8,6,"NO",381337.174622878,24.1793720778658
4898.71119635783,11547999999.9968,9409520.17986365,"r00014",8,6,"NO",380941.528130734,24.7006941617413
4767.20038236107,11517999999.9995,9136150.20221239,"r00015",8,6,"NO",380446.391409069,24.0142906031375
4862.56975516919,11508000000.001,9170729.20038803,"r00016",8,6,"NO",380281.202572594,24.1156521499045
4950.61497232911,11533999999.9981,8933284.76321079,"r00017",8,6,"NO",380710.544463894,23.4647684260765
4728.77006981474,11513999999.9974,9187281.59801238,"r00018",8,6,"NO",380380.324482877,24.1528833293425
4684.21114096157,11533999999.9989,9148239.93328318,"r00019",8,6,"NO",380710.544463907,24.0293841773287
4948.89924878398,11490000000.0005,9204863.37635432,"r00020",8,6,"NO",379983.681700929,24.2243649389111
4629.88974211951,11531999999.9986,9007301.13136256,"r00021",8,6,"YES",380677.53535607,23.6612363346776
4742.86801737376,11517999999.9987,9281853.54288362,"r00022",8,6,"NO",380446.391409056,24.397270555009
4832.14759836043,11557999999.9977,9087230.55117331,"r00023",8,6,"NO",381106.430752269,23.8443380061469
4933.2710954216,11544000000.0003,9010002.18675827,"r00024",8,6,"NO",380875.54709139,23.6560268979314
4782.25167185202,11555999999.9984,9224804.53419338,"r00025",8,6,"NO",381073.455936666,24.2074182561971
4832.63713239394,11521999999.9978,9203713.37583316,"r00026",8,6,"NO",380512.44686425,24.18768019727
4902.84607479054,11497999999.9994,8999960.6839505,"r00027",8,6,"NO",380115.941949156,23.676882999962
4902.75527614178,11543999999.9964,9107548.38746988,"r00028",8,6,"NO",380875.547091327,23.9121373294308
4868.39154504393,11559999999.9999,9232023.82754886,"r00029",8,6,"NO",381139.402715057,24.2221711053339
4754.17379693402,11576000000.0007,9061506.24965052,"r00030",8,6,"NO",381403.075802792,23.7583460242881
4734.91541304655,11569999999.999,9106042.07628678,"r00031",8,6,"NO",381304.219761757,23.8813042299304
4739.63550429326,11539999999.9996,9129817.29161904,"r00032",8,6,"NO",380809.55461976,23.9747589861163
4908.57292891982,11531999999.9993,9105764.22100303,"r00033",8,6,"NO",380677.535356082,23.9198885547202
4687.30637750033,11575999999.9984,9446325.00949035,"r00034",8,6,"NO",381403.075802755,24.7673015997794
4855.23014405449,11523999999.9991,9036907.49561667,"r00035",8,6,"NO",380545.470292136,23.7472475724891
4941.74105281777,11545999999.9983,8957280.43879232,"r00036",8,6,"NO",380908.539039714,23.5155674413968
4686.41678250479,11553999999.9987,9269440.73098737,"r00037",8,6,"NO",381040.478267453,24.3266562469542
4948.12010733854,11551999999.9973,9203967.96348136,"r00038",8,6,"NO",381007.497743867,24.1569208427199
4812.9426903985,11521999999.9988,9051468.15752167,"r00039",8,6,"NO",380512.446864267,23.7875744462846
4673.33100405059,11545999999.999,9189473.17548738,"r00040",8,6,"NO",380908.539039726,24.1251435282972
4845.06649162081,11545999999.998,9022705.23583477,"r00041",8,6,"NO",380908.539039709,23.6873273006205
4786.51693516244,11545999999.9986,9066259.66893579,"r00042",8,6,"NO",380908.539039719,23.8016708467394
4781.09373636343,11513999999.9976,9206606.83217332,"r00043",8,6,"NO",380380.324482881,24.2036883602997
4678.97475932805,11533999999.9984,9197107.12232976,"r00044",8,6,"NO",380710.544463899,24.1577420328107
4738.36413973173,11532000000.0012,9259113.644009,"r00045",8,6,"NO",380677.535356114,24.3227214218127
4836.77498019788,11508000000.0006,9254838.95101316,"r00046",8,6,"NO",380281.202572588,24.3368299258668
4840.71062169031,11533999999.9981,9181862.89823508,"r00047",8,6,"NO",380710.544463895,24.1177005253813
4885.19330345463,11529999999.9973,9001800.27593997,"r00048",8,6,"NO",380644.5233857,23.6488369670266
4793.66566201082,11549999999.999,9227719.32559586,"r00049",8,6,"NO",380974.514365247,24.2213559638508
4774.38384460083,11553999999.9991,9049079.42546971,"r00050",8,6,"NO",381040.47826746,23.7483415583947
4739.4299614275,11501999999.9979,9080937.2606651,"r00051",8,6,"NO",380182.054818915,23.8857598499499
4870.33945210592,11528000000.0014,9142179.42472359,"r00052",8,6,"NO",380611.50855216,24.0197135906381
4734.3275797685,11511999999.9984,9297251.55587659,"r00053",8,6,"NO",380347.28671634,24.4441116857773
4914.60877207765,11567999999.9992,9077200.68271935,"r00054",8,6,"NO",381271.262052226,23.8077232305958
4958.40321501616,11535999999.9988,9017631.01744408,"r00055",8,6,"NO",380743.550709966,23.6842646464505
4736.84614897033,11493999999.9994,9038018.22549902,"r00056",8,6,"NO",380049.817578482,23.781140806975
4783.11336688225,11487999999.9986,9158499.67358506,"r00057",8,6,"NO",379950.609445149,24.1044479095834
4890.97775354438,11538000000.0008,9230219.39288364,"r00058",8,6,"NO",380776.554095032,24.2405140064901
4781.2175317974,11561999999.9973,9001766.73042652,"r00059",8,6,"NO",381172.371825644,23.6159999931583
4779.29697555148,11553999999.9977,9211685.99005508,"r00060",8,6,"NO",381040.478267436,24.1750851036613
4858.40109939395,11531999999.9995,9404032.37561802,"r00061",8,6,"NO",380677.535356086,24.7034077459325
4830.43347776665,11562000000.0002,9153160.54870942,"r00062",8,6,"NO",381172.371825692,24.0131794045533
4845.89579781245,11565999999.9994,9223818.27601805,"r00063",8,6,"NO",381238.301493528,24.1943641021458
4703.46740000474,11545999999.9983,9265334.11654728,"r00064",8,6,"NO",380908.539039714,24.3243014186701
4891.99220244126,11511999999.9969,9215670.1226121,"r00065",8,6,"NO",380347.286716317,24.229619730364
4794.85001878271,11537999999.9974,9120004.033735,"r00066",8,6,"NO",380776.554094975,23.9510650948857
4839.4944982422,11527999999.9997,9251885.06647161,"r00067",8,6,"NO",380611.508552131,24.3079488102352
4841.37421725495,11555999999.9984,9289128.48620392,"r00068",8,6,"NO",381073.455936667,24.3762149829395
4714.13447564507,11573999999.9966,9246531.01594847,"r00069",8,6,"NO",381370.126636252,24.2455566656582
4861.84978946213,11527999999.9972,9110926.3214203,"r00070",8,6,"NO",380611.50855209,23.9376007206923
4714.28270601384,11561999999.9984,9393581.90378929,"r00071",8,6,"NO",381172.371825663,24.6439212233505
4813.05465546303,11517999999.9974,9113192.27069516,"r00072",8,6,"NO",380446.391409035,23.9539458816871
4650.54162735391,11517999999.9977,9278024.85974377,"r00073",8,6,"NO",380446.391409039,24.3872068949879
4940.49766742852,11569999999.9993,9397789.89724902,"r00074",8,6,"NO",381304.219761764,24.6464356023143
4793.70182743928,11529999999.9988,9164213.91516939,"r00075",8,6,"NO",380644.523385726,24.0755175817487
4886.27740802175,11525999999.9987,9185380.42169633,"r00076",8,6,"NO",380578.490854498,24.1353114861346
4871.39041295487,11549999999.9989,9190538.02338251,"r00077",8,6,"NO",380974.514365245,24.1237607158452
4794.72747942048,11539999999.9997,9302181.77814746,"r00078",8,6,"NO",380809.554619762,24.4273854615746
4740.71208796933,11543999999.9997,9199968.91197927,"r00079",8,6,"NO",380875.54709138,24.1547901466407
4957.66799939813,11567999999.9996,9016420.68021134,"r00080",8,6,"NO",381271.262052233,23.648309163611
4775.36665478481,11544000000.0002,9357155.8813571,"r00081",8,6,"NO",380875.547091389,24.5674891780645
4748.39969853499,11535999999.998,9018551.85312755,"r00082",8,6,"NO",380743.550709952,23.686683165903
4731.60772616225,11513999999.998,9037925.79999834,"r00083",8,6,"NO",380380.324482887,23.7602347394942
4951.51856896412,11584000000.0002,9100579.60768873,"r00084",8,6,"NO",381534.844013937,23.8525517406119
4908.67477945333,11543999999.9976,9300400.61462859,"r00085",8,6,"NO",380875.547091346,24.4184765487138
4822.34959841992,11545999999.9972,9212395.04984461,"r00086",8,6,"NO",380908.539039696,24.1853203739403
4638.19850662228,11536000000.0011,9051357.52663742,"r00087",8,6,"NO",380743.550710004,23.7728452911641
4789.16825080217,11501999999.999,9249617.05342952,"r00088",8,6,"NO",380182.054818934,24.3294414772806
4819.21339803174,11537999999.9963,9234378.10580539,"r00089",8,6,"NO",380776.554094956,24.2514356687585
4867.54933362883,11545999999.9979,9231247.26134004,"r00090",8,6,"NO",380908.539039708,24.2348131249894
4916.56986834151,11555999999.9979,9278324.36070601,"r00091",8,6,"NO",381073.455936659,24.347863164335
4835.08539765819,11513999999.9982,9259392.62992563,"r00092",8,6,"NO",380380.324482891,24.3424594647826
4884.29794705502,11541999999.9995,9108388.0778821,"r00093",8,6,"NO",380842.552284966,23.9164138125688
4759.28079531271,11549999999.9989,9071420.91256679,"r00094",8,6,"NO",380974.514365246,23.8110964658121
4823.61840589596,11553999999.9971,9278916.75353747,"r00095",8,6,"NO",381040.478267427,24.3515250551024
4762.95745477374,11533999999.9977,9202398.11962419,"r00096",8,6,"NO",380710.544463887,24.171639723252
4773.33284958448,11517999999.9979,9130840.97970979,"r00097",8,6,"NO",380446.391409043,24.0003353583991
4723.02273507736,1.148e+10,9115440.41414505,"r00098",8,6,"NO",379818.291624881,23.9994771582715
4801.92510807449,11533999999.998,9144690.59623589,"r00099",8,6,"NO",380710.544463892,24.0200612491919
4755.92642748544,11479999999.9987,9211302.08405218,"r00100",8,6,"NO",379818.29162486,24.2518653976518
6026.86228535723,14439999999.9909,7858114.63322628,"r00001",8,7,"NO",425979.332446109,18.4471734534689
6039.38408864388,15229999999.9945,8362392.48541036,"r00002",8,7,"NO",437476.655899056,19.1150599069677
5983.4159331096,14473999999.9953,8010911.4692208,"r00003",8,7,"NO",426480.536803469,18.783768022015
6074.37508983428,13887999999.9918,7433051.64858602,"r00004",8,7,"NO",417758.010207006,17.7927208263531
6124.2521675503,14401999999.9957,8084791.7726448,"r00005",8,7,"NO",425418.464089121,19.004327397861
6055.86694680426,14529999999.9904,7955165.91787505,"r00006",8,7,"NO",427304.768317086,18.6170773361739
5979.50456222233,14569999999.9953,8125191.06383144,"r00007",8,7,"NO",427892.533063098,18.9888592017877
5980.76357940119,15015999999.994,8760729.9587781,"r00008",8,7,"NO",434392.243421936,20.1677863531016
6054.63192302618,14435999999.9923,8065616.19521692,"r00009",8,7,"NO",425920.328452155,18.9369129774301
5975.98483040324,14139999999.9932,7976838.21585979,"r00010",8,7,"NO",421531.114494474,18.9234861711836
5890.8451018122,14515999999.9946,7989107.50435161,"r00011",8,7,"NO",427098.859560606,18.7055229146964
6094.20683141489,14461999999.9955,8126181.71374626,"r00012",8,7,"NO",426303.708434264,19.0619540786831
6123.93150453919,14855999999.9925,8069262.96346667,"r00013",8,7,"NO",432071.75543748,18.6757474005594
5869.57527290274,13537999999.9961,7746340.83744248,"r00014",8,7,"NO",412460.331883135,18.7808141502376
6002.39672470816,14433999999.9931,7930131.70964761,"r00015",8,7,"NO",425890.823389721,18.6201046703253
5901.30363508371,14417999999.9917,7788003.96405883,"r00016",8,7,"NO",425654.70926295,18.296529545143
5987.20903751825,13717999999.9951,7512496.18522602,"r00017",8,7,"NO",415193.294849179,18.0939728035709
6153.0488753019,14401999999.9937,8020673.54052123,"r00018",8,7,"NO",425418.464089092,18.8536093695302
5987.07371698938,13615999999.9926,7544540.2233228,"r00019",8,7,"NO",413646.832799456,18.2390861601992
6059.4001057439,14463999999.9915,7817008.81124788,"r00020",8,7,"NO",426333.184922291,18.3354453458102
6230.51414800586,14851999999.9936,8134015.76714823,"r00021",8,7,"NO",432013.583541516,18.828148181055
6053.59372584768,14889999999.9923,8114486.27932971,"r00022",8,7,"NO",432565.900699201,18.7589596549646
6012.88620279048,14339999999.9892,7953032.56025376,"r00023",8,7,"NO",424501.772210406,18.7349808196132
5974.72970932009,14789999999.9905,8120668.19937958,"r00024",8,7,"NO",431110.915410702,18.836610044177
5906.54444860994,14531999999.9944,8116814.23564227,"r00025",8,7,"NO",427334.175754522,18.9940676317564
6046.48498281238,14503999999.9935,8040419.24346786,"r00026",8,7,"NO",426922.287296626,18.8334492780447
5826.86641827661,14679999999.9897,8002006.81286145,"r00027",8,7,"NO",429504.738761592,18.6307765449432
5949.46637960971,14471999999.9949,7934615.95844009,"r00028",8,7,"NO",426451.070500406,18.6061579095802
6011.94129106777,14699999999.9921,7897173.78003184,"r00029",8,7,"NO",429797.21733741,18.3741854564689
5977.77301775669,14641999999.9903,8377944.34025084,"r00030",8,7,"NO",428948.480047809,19.5313533674652
5853.48903971005,14397999999.9961,7880119.59445641,"r00031",8,7,"YES",425359.382293955,18.5257923592964
6009.26222742241,14577999999.9919,8054274.23199944,"r00032",8,7,"NO",428009.989154489,18.8179585432345
6041.96909190169,14923999999.9911,8069443.14449744,"r00033",8,7,"NO",433059.482113699,18.6335676224238
6129.92927592987,14379999999.9929,7957154.28410639,"r00034",8,7,"NO",425093.412598215,18.7186017197289
6228.09901090068,14843999999.9936,7912049.63838278,"r00035",8,7,"NO",431897.216244174,18.3192883417653
6139.94310795781,14587999999.99,7909955.9677586,"r00036",8,7,"NO",428156.763957018,18.4744388822797
5914.55919537401,14447999999.9946,7517701.19402234,"r00037",8,7,"NO",426097.315922306,17.6431554790481
5936.91030642385,14023999999.9935,7916767.82361281,"r00038",8,7,"NO",419798.501064131,18.8584947386541
6054.08767280015,15117999999.9928,8330780.50205378,"r00039",8,7,"NO",435865.106366398,19.1132081471342
6007.67781293553,15009999999.993,8335002.64848158,"r00040",8,7,"NO",434305.448873766,19.191568215632
5953.8994094013,14553999999.9889,7917759.91930585,"r00041",8,7,"NO",427657.524102223,18.5142537499545
6039.32256622699,13977999999.9935,7830108.55666949,"r00042",8,7,"NO",419109.446860163,18.6827298103878
6114.37122585585,14779999999.9908,8145558.61767568,"r00043",8,7,"NO",430965.146711555,18.9007363584496
5947.13857810379,15361999999.9937,8216723.39841279,"r00044",8,7,"NO",439368.393694524,18.7012163740789
6089.86187166945,14717999999.9931,8334503.81306153,"r00045",8,7,"NO",430060.277986763,19.3798503132578
5991.01276539951,14541999999.9929,7869835.40259982,"r00046",8,7,"NO",427481.182596289,18.4097820512302
6016.68534235517,14303999999.9925,8009652.94079178,"r00047",8,7,"NO",423968.589954137,18.8920904297609
6162.92057549344,14727999999.993,8037269.52698564,"r00048",8,7,"NO",430206.353286646,18.6823589786235
5961.55904729918,14491999999.9927,8031565.05199695,"r00049",8,7,"NO",426745.641973297,18.8204969472178
6138.53054436083,14573999999.9958,8079284.41871425,"r00050",8,7,"NO",427951.265138471,18.8789824376382
5972.47541118895,13947999999.9914,7941060.42312096,"r00051",8,7,"NO",418659.452692727,18.9678278420463
6050.51357036926,13339999999.9959,7548196.93333217,"r00052",8,7,"NO",409433.003060941,18.4357315529073
5914.16535629051,13819999999.9946,7559396.23883799,"r00053",8,7,"NO",416734.018158316,18.139618820286
6016.0469589991,14387999999.994,7785303.32622847,"r00054",8,7,"NO",425211.641890629,18.309243113882
5960.96141246446,14321999999.9943,8013644.8347863,"r00055",8,7,"NO",424235.264845793,18.8896244580214
5844.21048369185,14437999999.9909,7915084.56155956,"r00056",8,7,"NO",425949.831470801,18.5821990684416
6023.68419372889,14231999999.9919,7938137.53117318,"r00057",8,7,"NO",422900.208776796,18.770710835385
5969.40825927964,14455999999.9921,7967827.92944307,"r00058",8,7,"NO",426215.266738625,18.6943747707876
5997.11319110039,14715999999.9937,8273697.77314945,"r00059",8,7,"NO",430031.056972436,19.2397680097784
6082.07317334538,14163999999.994,7951115.48552859,"r00060",8,7,"NO",421888.697859647,18.8464766320281
5951.29180614224,13499999999.996,7527934.62108756,"r00061",8,7,"NO",411881.054788634,18.2769625686005
5891.9070513867,14309999999.9923,8088339.48053262,"r00062",8,7,"NO",424057.500218288,19.0736857062287
5917.53493088077,15231999999.9911,8041887.25088451,"r00063",8,7,"NO",437505.379621562,18.3812305527321
5916.83670155882,14533999999.9934,8186256.52063631,"r00064",8,7,"NO",427363.581168322,19.1552506609403
5994.17869654548,14015999999.9931,7880298.39461319,"r00065",8,7,"NO",419678.746818054,18.7769775199734
6079.73055112829,14633999999.9943,8012551.09756919,"r00066",8,7,"NO",428831.281007414,18.6846236560589
5992.8138615944,15171999999.9904,8346267.80682563,"r00067",8,7,"NO",436642.84599766,19.1146331225368
5842.00713809022,14185999999.9925,8237856.07707621,"r00068",8,7,"NO",422216.216570615,19.5109892840851
6095.16046976325,14233999999.9943,7991911.69907149,"r00069",8,7,"NO",422929.922475008,18.8965388220876
5932.99855871768,14199999999.9934,7894224.81488893,"r00070",8,7,"NO",422424.505354291,18.687895031724
5901.31106898092,14433999999.9946,8028924.35388894,"r00071",8,7,"NO",425890.823389743,18.852071735158
5982.61649141446,14841999999.9927,8230161.18955952,"r00072",8,7,"NO",431868.119520563,19.0571167853191
6073.87387682086,14337999999.9909,7894521.47482669,"r00073",8,7,"NO",424472.168544143,18.5984431014721
6064.53979745177,14291999999.9903,7824701.21156991,"r00074",8,7,"NO",423790.713466328,18.4635976271613
6038.33058975363,14127999999.9875,7881666.30488681,"r00075",8,7,"NO",421352.209012258,18.7056484724814
